관측일시,수위,유입량,방류량,강우량
2002-06-15 22:00:00,67.06,42.7,104.9,0.0
2002-06-15 23:00:00,67.06,41.4,0.0,0.0
2002-06-16 01:00:00,67.06,51.8,0.0,0.0
2002-06-16 02:00:00,67.06,31.0,0.0,0.0
2002-06-16 03:00:00,67.07,43.3,0.0,0.0
2002-06-16 04:00:00,67.07,44.5,0.0,0.0
2002-06-16 05:00:00,67.07,45.8,0.0,0.0
2002-06-16 06:00:00,67.06,32.2,0.0,0.0
2002-06-16 07:00:00,67.06,33.5,0.0,0.0
2002-06-16 08:00:00,67.07,47.1,0.0,0.0
2002-06-16 09:00:00,67.06,45.8,0.1,0.0
2002-06-16 10:00:00,67.05,32.2,97.5,0.0
2002-06-16 11:00:00,67.03,32.2,140.0,0.0
2002-06-16 12:00:00,67.03,45.9,136.6,0.0
2002-06-16 13:00:00,67.01,32.3,0.0,0.0
2002-06-16 14:00:00,67.0,31.1,0.0,0.0
2002-06-16 15:00:00,67.01,43.4,0.0,0.0
2002-06-16 16:00:00,67.01,44.6,0.0,0.0
2002-06-16 17:00:00,67.02,56.9,0.0,0.0
2002-06-16 18:00:00,67.02,44.6,0.0,0.0
2002-06-16 19:00:00,67.02,45.9,0.0,0.0
2002-06-16 20:00:00,67.01,45.9,13.8,0.0
2002-06-16 21:00:00,67.0,47.1,122.9,0.1
2002-06-16 22:00:00,66.98,32.2,130.7,0.0
2002-06-16 23:00:00,66.96,32.2,130.9,0.0
2002-06-17 01:00:00,66.95,24.5,0.0,0.0
2002-06-17 02:00:00,66.95,24.5,0.0,0.0
2002-06-17 03:00:00,66.95,12.2,0.0,0.0
2002-06-17 04:00:00,66.96,24.4,0.0,0.0
2002-06-17 05:00:00,66.96,24.4,0.0,0.0
2002-06-17 06:00:00,66.95,24.4,0.0,0.0
2002-06-17 07:00:00,66.95,24.4,0.0,0.0
2002-06-17 08:00:00,66.96,37.9,0.0,0.0
2002-06-17 09:00:00,66.96,39.2,0.0,0.2
2002-06-17 10:00:00,66.96,34.6,0.0,0.1
2002-06-17 11:00:00,66.94,34.6,104.6,0.0
2002-06-17 12:00:00,66.93,53.0,183.8,0.0
2002-06-17 13:00:00,66.93,51.8,21.3,0.0
2002-06-17 14:00:00,66.91,38.3,0.0,0.0
2002-06-17 15:00:00,66.91,38.3,0.0,0.0
2002-06-17 16:00:00,66.92,53.1,13.3,0.0
2002-06-17 17:00:00,66.93,66.5,12.0,0.0
2002-06-17 18:00:00,66.92,53.0,0.0,0.0
2002-06-17 19:00:00,66.91,51.8,82.4,0.0
2002-06-17 20:00:00,66.89,50.5,209.3,0.0
2002-06-17 21:00:00,66.89,77.3,255.8,0.0
2002-06-17 22:00:00,66.86,57.7,251.3,0.0
2002-06-17 23:00:00,66.84,59.4,248.9,0.0
2002-06-18 01:00:00,66.84,72.9,0.0,0.0
2002-06-18 02:00:00,66.83,58.1,0.0,0.0
2002-06-18 03:00:00,66.83,44.6,0.0,0.0
2002-06-18 04:00:00,66.83,45.9,0.0,0.0
2002-06-18 05:00:00,66.84,59.3,0.0,0.0
2002-06-18 06:00:00,66.83,59.3,0.0,0.0
2002-06-18 07:00:00,66.83,33.8,0.0,0.0
2002-06-18 08:00:00,66.83,35.0,0.0,0.0
2002-06-18 09:00:00,66.82,33.3,13.6,0.0
2002-06-18 10:00:00,66.82,42.5,213.9,0.0
2002-06-18 11:00:00,66.8,42.6,244.8,0.0
2002-06-18 12:00:00,66.79,63.8,199.5,0.0
2002-06-18 13:00:00,66.78,62.5,0.0,0.0
2002-06-18 14:00:00,66.75,61.3,83.1,0.0
2002-06-18 15:00:00,66.74,51.7,147.8,0.1
2002-06-18 16:00:00,66.75,65.1,0.0,0.1
2002-06-18 17:00:00,66.75,65.1,12.7,0.0
2002-06-18 18:00:00,66.74,63.9,12.7,0.0
2002-06-18 19:00:00,66.74,65.1,12.7,0.0
2002-06-18 20:00:00,66.75,55.9,12.7,0.0
2002-06-18 21:00:00,66.75,55.8,12.7,0.0
2002-06-18 22:00:00,66.73,34.6,21.3,0.0
2002-06-18 23:00:00,66.73,60.3,257.7,0.0
2002-06-19 01:00:00,66.72,78.6,12.7,0.0
2002-06-19 02:00:00,66.7,65.2,12.7,0.0
2002-06-19 03:00:00,66.69,64.0,12.7,0.0
2002-06-19 04:00:00,66.71,89.5,12.7,0.0
2002-06-19 05:00:00,66.72,101.6,12.7,0.0
2002-06-19 06:00:00,66.71,88.2,12.7,0.0
2002-06-19 07:00:00,66.7,87.0,0.0,0.0
2002-06-19 08:00:00,66.72,112.5,0.0,0.0
2002-06-19 09:00:00,66.72,88.0,0.0,0.0
2002-06-19 10:00:00,66.69,65.8,174.6,0.0
2002-06-19 11:00:00,66.67,65.8,185.0,0.0
2002-06-19 12:00:00,66.67,83.4,162.7,0.0
2002-06-19 13:00:00,66.64,83.4,5.8,0.0
2002-06-19 14:00:00,66.62,57.8,197.3,0.0
2002-06-19 15:00:00,66.6,47.2,256.7,0.0
2002-06-19 16:00:00,66.6,73.7,253.1,0.0
2002-06-19 17:00:00,66.6,81.4,64.6,0.0
2002-06-19 18:00:00,66.58,55.9,0.0,0.0
2002-06-19 19:00:00,66.58,55.9,0.0,0.0
2002-06-19 20:00:00,66.59,69.2,0.0,0.0
2002-06-19 21:00:00,66.59,70.5,0.0,0.0
2002-06-19 22:00:00,66.58,53.0,0.0,0.0
2002-06-19 23:00:00,66.58,54.2,0.0,0.0
2002-06-20 01:00:00,66.59,66.1,0.0,0.0
2002-06-20 02:00:00,66.59,40.8,0.0,0.0
2002-06-20 03:00:00,66.59,34.3,0.0,0.0
2002-06-20 04:00:00,66.59,35.6,0.0,0.0
2002-06-20 05:00:00,66.59,35.6,0.0,0.0
2002-06-20 06:00:00,66.59,23.5,0.0,0.0
2002-06-20 07:00:00,66.59,23.5,0.0,0.0
2002-06-20 08:00:00,66.59,24.8,0.0,0.0
2002-06-20 09:00:00,66.59,24.8,0.0,0.0
2002-06-20 10:00:00,66.58,11.4,68.9,0.0
2002-06-20 11:00:00,66.57,11.8,124.8,0.1
2002-06-20 12:00:00,66.58,35.6,117.3,0.1
2002-06-20 13:00:00,66.57,34.4,0.0,0.0
2002-06-20 14:00:00,66.55,33.1,3.4,0.0
2002-06-20 15:00:00,66.54,42.9,219.0,0.2
2002-06-20 16:00:00,66.53,55.4,244.9,0.0
2002-06-20 17:00:00,66.52,68.2,249.5,0.0
2002-06-20 18:00:00,66.51,67.0,7.2,0.0
2002-06-20 19:00:00,66.5,65.7,0.0,0.0
2002-06-20 20:00:00,66.49,70.7,157.4,0.0
2002-06-20 21:00:00,66.48,82.7,244.5,0.0
2002-06-20 22:00:00,66.47,58.3,115.3,0.0
2002-06-20 23:00:00,66.47,59.6,0.0,0.0
2002-06-21 01:00:00,66.46,56.9,179.2,0.0
2002-06-21 02:00:00,66.48,68.6,0.0,0.0
2002-06-21 03:00:00,66.46,54.4,0.0,0.0
2002-06-21 04:00:00,66.44,54.4,0.0,0.0
2002-06-21 05:00:00,66.44,55.7,0.0,0.0
2002-06-21 06:00:00,66.46,76.1,0.0,0.0
2002-06-21 07:00:00,66.45,62.4,0.0,0.0
2002-06-21 08:00:00,66.45,62.9,0.0,0.0
2002-06-21 09:00:00,66.45,62.9,0.0,0.0
2002-06-21 10:00:00,66.45,65.8,28.4,0.0
2002-06-21 11:00:00,66.43,59.8,239.5,0.0
2002-06-21 12:00:00,66.42,45.1,214.7,0.0
2002-06-21 13:00:00,66.41,45.1,0.0,0.0
2002-06-21 14:00:00,66.41,46.4,0.0,0.0
2002-06-21 15:00:00,66.4,45.1,0.0,0.0
2002-06-21 16:00:00,66.4,23.5,24.1,0.0
2002-06-21 17:00:00,66.4,37.2,124.6,0.0
2002-06-21 18:00:00,66.41,49.2,0.0,0.0
2002-06-21 19:00:00,66.38,48.0,197.4,0.0
2002-06-21 20:00:00,66.36,46.6,254.9,0.0
2002-06-21 21:00:00,66.35,59.8,250.5,0.0
2002-06-21 22:00:00,66.35,59.9,95.4,0.0
2002-06-21 23:00:00,66.32,59.9,0.0,0.0
2002-06-22 01:00:00,66.34,85.1,0.0,0.0
2002-06-22 02:00:00,66.35,94.7,0.0,0.0
2002-06-22 03:00:00,66.33,80.9,0.0,0.0
2002-06-22 04:00:00,66.33,68.9,0.0,0.0
2002-06-22 05:00:00,66.34,82.2,0.0,0.0
2002-06-22 06:00:00,66.34,80.7,0.0,0.0
2002-06-22 07:00:00,66.33,66.4,0.0,0.0
2002-06-22 08:00:00,66.33,56.8,0.0,0.0
2002-06-22 09:00:00,66.32,56.8,96.2,0.0
2002-06-22 10:00:00,66.31,57.7,248.0,0.0
2002-06-22 11:00:00,66.29,46.4,246.7,0.0
2002-06-22 12:00:00,66.29,56.1,216.3,0.0
2002-06-22 13:00:00,66.27,56.1,0.0,0.0
2002-06-22 14:00:00,66.24,54.8,173.1,0.0
2002-06-22 15:00:00,66.23,55.8,249.6,0.0
2002-06-22 16:00:00,66.23,68.6,127.4,0.0
2002-06-22 17:00:00,66.24,81.8,0.0,0.0
2002-06-22 18:00:00,66.22,80.5,0.0,0.0
2002-06-22 19:00:00,66.22,81.8,0.0,0.0
2002-06-22 20:00:00,66.23,80.9,0.0,0.0
2002-06-22 21:00:00,66.21,78.9,92.9,0.0
2002-06-22 22:00:00,66.19,58.8,253.7,0.0
2002-06-22 23:00:00,66.19,77.7,176.1,0.0
2002-06-23 01:00:00,66.19,76.6,0.0,0.0
2002-06-23 02:00:00,66.18,62.6,0.0,0.0
2002-06-23 03:00:00,66.19,62.5,0.0,0.0
2002-06-23 04:00:00,66.19,63.8,0.0,0.0
2002-06-23 05:00:00,66.19,63.8,0.0,0.0
2002-06-23 06:00:00,66.18,50.6,0.0,0.3
2002-06-23 07:00:00,66.19,63.8,0.0,1.3
2002-06-23 08:00:00,66.19,62.3,12.7,0.8
2002-06-23 09:00:00,66.19,44.7,12.7,0.3
2002-06-23 10:00:00,66.19,32.7,12.7,0.3
2002-06-23 11:00:00,66.19,34.0,12.7,0.0
2002-06-23 12:00:00,66.19,35.2,12.7,0.0
2002-06-23 13:00:00,66.19,23.3,12.7,0.0
2002-06-23 14:00:00,66.19,23.3,12.7,0.0
2002-06-23 15:00:00,66.19,23.3,12.7,0.0
2002-06-23 16:00:00,66.19,24.6,12.7,0.0
2002-06-23 17:00:00,66.19,12.7,12.7,0.0
2002-06-23 18:00:00,66.17,31.7,203.3,0.0
2002-06-23 19:00:00,66.15,56.7,262.4,0.0
2002-06-23 20:00:00,66.14,81.6,261.4,0.0
2002-06-23 21:00:00,66.12,106.5,261.6,0.0
2002-06-23 22:00:00,66.1,131.1,259.2,0.0
2002-06-23 23:00:00,66.07,155.5,256.9,0.0
2002-06-24 01:00:00,66.07,174.1,12.7,5.7
2002-06-24 02:00:00,66.07,174.1,12.7,0.5
2002-06-24 03:00:00,66.07,174.1,12.7,0.7
2002-06-24 04:00:00,66.07,155.0,12.7,1.0
2002-06-24 05:00:00,66.07,130.0,12.7,0.7
2002-06-24 06:00:00,66.07,105.2,12.7,0.5
2002-06-24 07:00:00,66.07,80.3,12.7,1.0
2002-06-24 08:00:00,66.07,55.6,12.7,0.8
2002-06-24 09:00:00,66.06,30.0,17.8,0.5
2002-06-24 10:00:00,66.06,24.1,139.3,1.0
2002-06-24 11:00:00,66.06,37.0,141.5,0.4
2002-06-24 12:00:00,66.06,49.0,120.3,0.2
2002-06-24 13:00:00,66.04,47.7,0.0,0.2
2002-06-24 14:00:00,66.03,46.5,5.9,0.4
2002-06-24 15:00:00,66.03,70.8,243.6,1.0
2002-06-24 16:00:00,66.01,72.5,254.1,0.6
2002-06-24 17:00:00,66.01,97.1,245.8,0.1
2002-06-24 18:00:00,65.98,95.9,1.4,0.0
2002-06-24 19:00:00,65.99,109.0,0.0,0.1
2002-06-24 20:00:00,65.99,96.3,0.0,0.1
2002-06-24 21:00:00,65.96,82.2,82.1,0.1
2002-06-24 22:00:00,65.96,94.6,244.6,0.0
2002-06-24 23:00:00,65.97,122.7,150.7,0.0
2002-06-25 01:00:00,65.96,98.4,0.0,0.0
2002-06-25 02:00:00,65.95,95.4,0.0,0.0
2002-06-25 03:00:00,65.96,82.6,0.0,0.0
2002-06-25 04:00:00,65.96,83.9,0.0,0.0
2002-06-25 05:00:00,65.95,70.8,0.0,0.0
2002-06-25 06:00:00,65.95,70.8,0.0,0.0
2002-06-25 07:00:00,65.95,72.1,0.0,0.0
2002-06-25 08:00:00,65.96,59.4,0.0,0.0
2002-06-25 09:00:00,65.96,32.5,0.0,0.0
2002-06-25 10:00:00,65.95,31.3,86.7,0.1
2002-06-25 11:00:00,65.95,44.6,120.3,0.0
2002-06-25 12:00:00,65.94,57.2,113.7,0.0
2002-06-25 13:00:00,65.94,44.1,1.9,0.0
2002-06-25 14:00:00,65.91,42.9,191.3,0.0
2002-06-25 15:00:00,65.89,57.1,247.5,0.0
2002-06-25 16:00:00,65.89,69.8,245.3,0.0
2002-06-25 17:00:00,65.87,70.9,247.1,0.0
2002-06-25 18:00:00,65.84,57.8,252.7,0.0
2002-06-25 19:00:00,65.84,67.6,98.0,0.0
2002-06-25 20:00:00,65.84,68.9,0.0,0.0
2002-06-25 21:00:00,65.84,56.9,0.0,0.0
2002-06-25 22:00:00,65.83,44.2,0.0,0.0
2002-06-25 23:00:00,65.84,57.3,0.0,0.0
2002-06-26 01:00:00,65.84,45.6,0.0,0.0
2002-06-26 02:00:00,65.84,32.8,0.0,0.0
2002-06-26 03:00:00,65.84,31.7,0.0,0.0
2002-06-26 04:00:00,65.84,33.0,0.0,0.0
2002-06-26 05:00:00,65.84,23.2,0.0,0.0
2002-06-26 06:00:00,65.84,23.2,0.0,0.0
2002-06-26 07:00:00,65.84,23.2,0.0,0.0
2002-06-26 08:00:00,65.85,36.2,0.0,0.0
2002-06-26 09:00:00,65.84,23.2,4.2,0.0
2002-06-26 10:00:00,65.84,35.5,123.4,0.0
2002-06-26 11:00:00,65.83,34.2,51.4,0.0
2002-06-26 12:00:00,65.82,37.3,30.1,0.0
2002-06-26 13:00:00,65.82,36.0,0.0,0.0
2002-06-26 14:00:00,65.8,34.8,71.1,0.0
2002-06-26 15:00:00,65.78,33.5,73.3,0.0
2002-06-26 16:00:00,65.77,33.8,120.7,0.0
2002-06-26 17:00:00,65.76,46.3,241.7,0.0
2002-06-26 18:00:00,65.74,33.2,0.0,0.0
2002-06-26 19:00:00,65.75,46.2,0.0,0.0
2002-06-26 20:00:00,65.75,33.9,0.0,0.0
2002-06-26 21:00:00,65.73,34.3,226.3,0.0
2002-06-26 22:00:00,65.74,51.6,85.5,0.0
2002-06-26 23:00:00,65.73,51.6,0.0,0.0
2002-06-27 01:00:00,65.72,52.8,0.0,0.0
2002-06-27 02:00:00,65.73,64.2,0.0,0.0
2002-06-27 03:00:00,65.73,51.8,0.0,0.0
2002-06-27 04:00:00,65.73,53.1,0.0,0.0
2002-06-27 05:00:00,65.72,40.1,0.0,0.0
2002-06-27 06:00:00,65.73,51.8,0.0,0.0
2002-06-27 07:00:00,65.73,52.6,0.0,0.0
2002-06-27 08:00:00,65.73,32.3,0.0,0.0
2002-06-27 09:00:00,65.71,32.3,9.4,0.0
2002-06-27 10:00:00,65.72,59.1,254.7,0.0
2002-06-27 11:00:00,65.69,57.8,249.7,0.0
2002-06-27 12:00:00,65.68,70.0,239.1,0.0
2002-06-27 13:00:00,65.67,68.7,0.0,0.0
2002-06-27 14:00:00,65.65,67.5,83.3,0.0
2002-06-27 15:00:00,65.63,71.0,256.8,0.0
2002-06-27 16:00:00,65.63,85.1,257.9,0.0
2002-06-27 17:00:00,65.62,99.1,256.3,0.0
2002-06-27 18:00:00,65.61,97.8,9.5,0.0
2002-06-27 19:00:00,65.6,97.8,0.0,0.0
2002-06-27 20:00:00,65.6,72.3,0.0,0.0
2002-06-27 21:00:00,65.61,85.3,0.0,0.0
2002-06-27 22:00:00,65.6,60.1,0.0,0.0
2002-06-27 23:00:00,65.6,61.4,0.0,0.0
2002-06-28 01:00:00,65.6,60.3,0.0,0.0
2002-06-28 02:00:00,65.6,34.5,0.0,0.0
2002-06-28 03:00:00,65.6,20.5,0.0,0.0
2002-06-28 04:00:00,65.6,21.8,0.0,0.0
2002-06-28 05:00:00,65.6,23.1,0.0,0.0
2002-06-28 06:00:00,65.6,23.1,0.0,0.0
2002-06-28 07:00:00,65.6,11.4,0.0,0.0
2002-06-28 08:00:00,65.61,24.3,0.0,0.0
2002-06-28 09:00:00,65.6,23.1,6.5,0.0
2002-06-28 10:00:00,65.6,35.2,121.2,0.0
2002-06-28 11:00:00,65.59,35.6,120.8,0.0
2002-06-28 12:00:00,65.59,47.0,114.2,0.0
2002-06-28 13:00:00,65.58,45.8,0.0,0.0
2002-06-28 14:00:00,65.57,44.5,0.0,0.0
2002-06-28 15:00:00,65.55,43.2,0.0,0.0
2002-06-28 16:00:00,65.53,42.0,219.9,0.0
2002-06-28 17:00:00,65.53,63.1,211.2,0.0
2002-06-28 18:00:00,65.51,50.2,0.0,0.0
2002-06-28 19:00:00,65.51,51.4,0.0,0.0
2002-06-28 20:00:00,65.5,45.7,63.8,0.0
2002-06-28 21:00:00,65.47,44.0,123.0,0.0
2002-06-28 22:00:00,65.48,48.6,43.9,0.0
2002-06-28 23:00:00,65.48,49.9,0.0,0.0
2002-06-29 01:00:00,65.48,62.8,0.0,0.0
2002-06-29 02:00:00,65.48,64.0,0.0,0.0
2002-06-29 03:00:00,65.48,42.9,0.0,0.0
2002-06-29 04:00:00,65.47,42.9,0.0,0.0
2002-06-29 05:00:00,65.48,54.5,0.0,0.0
2002-06-29 06:00:00,65.48,48.1,0.0,0.0
2002-06-29 07:00:00,65.48,49.4,0.0,0.0
2002-06-29 08:00:00,65.48,33.4,0.0,0.0
2002-06-29 09:00:00,65.48,33.4,0.0,0.0
2002-06-29 10:00:00,65.47,52.5,178.3,0.0
2002-06-29 11:00:00,65.45,39.6,243.6,0.0
2002-06-29 12:00:00,65.42,38.3,242.5,0.0
2002-06-29 13:00:00,65.42,43.7,54.1,0.0
2002-06-29 14:00:00,65.4,43.7,212.2,0.0
2002-06-29 15:00:00,65.38,34.3,253.6,0.0
2002-06-29 16:00:00,65.36,35.9,246.7,0.0
2002-06-29 17:00:00,65.36,55.5,196.2,0.0
2002-06-29 18:00:00,65.35,54.2,0.0,0.0
2002-06-29 19:00:00,65.34,53.0,0.0,0.0
2002-06-29 20:00:00,65.34,35.1,0.0,0.0
2002-06-29 21:00:00,65.35,48.0,0.0,0.0
2002-06-29 22:00:00,65.34,48.0,0.0,0.0
2002-06-29 23:00:00,65.34,42.5,0.0,0.0
2002-06-30 01:00:00,65.35,53.2,0.0,0.0
2002-06-30 02:00:00,65.35,51.6,0.0,0.0
2002-06-30 03:00:00,65.34,30.7,0.0,0.0
2002-06-30 04:00:00,65.35,43.6,0.0,0.0
2002-06-30 05:00:00,65.35,44.8,0.0,0.0
2002-06-30 06:00:00,65.35,44.8,0.0,0.0
2002-06-30 07:00:00,65.35,33.3,0.0,0.2
2002-06-30 08:00:00,65.35,34.5,0.0,0.2
2002-06-30 09:00:00,65.35,34.5,0.0,0.1
2002-06-30 10:00:00,65.34,33.3,3.9,0.0
2002-06-30 11:00:00,65.33,34.9,247.6,0.0
2002-06-30 12:00:00,65.32,58.2,233.3,0.0
2002-06-30 13:00:00,65.31,58.2,0.0,0.0
2002-06-30 14:00:00,65.3,45.4,0.0,0.0
2002-06-30 15:00:00,65.29,44.2,0.0,0.0
2002-06-30 16:00:00,65.3,55.7,0.0,0.0
2002-06-30 17:00:00,65.31,67.2,0.0,0.0
2002-06-30 18:00:00,65.31,67.2,0.0,0.0
2002-06-30 19:00:00,65.29,66.0,8.0,0.0
2002-06-30 20:00:00,65.29,91.0,237.8,0.1
2002-06-30 21:00:00,65.27,78.9,241.0,0.7
2002-06-30 22:00:00,65.25,57.4,248.7,1.0
2002-06-30 23:00:00,65.22,57.4,247.7,0.5
2002-07-01 01:00:00,65.22,73.6,0.0,0.2
2002-07-01 02:00:00,65.21,60.8,0.0,0.0
2002-07-01 03:00:00,65.21,49.3,0.0,0.1
2002-07-01 04:00:00,65.21,49.3,0.0,0.0
2002-07-01 05:00:00,65.22,62.0,0.0,0.1
2002-07-01 06:00:00,65.21,37.0,0.0,0.0
2002-07-01 07:00:00,65.21,36.0,0.0,0.1
2002-07-01 08:00:00,65.21,34.1,0.0,0.1
2002-07-01 09:00:00,65.21,35.4,0.0,0.1
2002-07-01 10:00:00,65.21,21.6,0.0,0.0
2002-07-01 11:00:00,65.21,21.6,0.0,0.0
2002-07-01 12:00:00,65.21,22.9,0.0,0.0
2002-07-01 13:00:00,65.21,22.9,0.0,0.0
2002-07-01 14:00:00,65.19,23.3,119.1,0.0
2002-07-01 15:00:00,65.17,10.6,245.9,0.0
2002-07-01 16:00:00,65.17,36.3,245.0,0.0
2002-07-01 17:00:00,65.15,37.9,244.9,0.0
2002-07-01 18:00:00,65.14,36.6,86.2,0.0
2002-07-01 19:00:00,65.14,36.6,0.0,0.0
2002-07-01 20:00:00,65.13,35.3,49.7,0.0
2002-07-01 21:00:00,65.11,38.1,256.5,0.0
2002-07-01 22:00:00,65.1,52.2,255.5,0.0
2002-07-01 23:00:00,65.09,51.6,109.1,0.0
2002-07-02 01:00:00,65.08,51.2,0.0,0.0
2002-07-02 02:00:00,65.08,26.7,0.0,0.0
2002-07-02 03:00:00,65.09,36.6,0.0,0.0
2002-07-02 04:00:00,65.09,37.9,0.0,0.0
2002-07-02 05:00:00,65.08,36.6,0.0,0.0
2002-07-02 06:00:00,65.08,37.9,0.0,0.0
2002-07-02 07:00:00,65.09,46.6,0.0,0.0
2002-07-02 08:00:00,65.09,32.5,0.0,0.0
2002-07-02 09:00:00,65.08,31.8,2.1,-25.3
2002-07-02 10:00:00,65.07,46.0,244.4,0.0
2002-07-02 11:00:00,65.05,48.8,256.8,0.0
2002-07-02 12:00:00,65.04,62.4,249.6,0.0
2002-07-02 13:00:00,65.02,49.7,0.8,0.0
2002-07-02 14:00:00,65.0,48.4,197.1,0.0
2002-07-02 15:00:00,64.98,52.4,255.3,25.3
2002-07-02 16:00:00,64.98,67.1,147.3,0.0
2002-07-02 17:00:00,64.99,68.4,13.1,0.0
2002-07-02 18:00:00,64.98,67.1,0.0,0.0
2002-07-02 19:00:00,64.98,68.4,0.0,0.0
2002-07-02 20:00:00,64.99,71.3,45.2,0.3
2002-07-02 21:00:00,64.96,67.3,246.1,0.0
2002-07-02 22:00:00,64.96,62.2,84.9,0.1
2002-07-02 23:00:00,64.96,63.5,0.0,0.0
2002-07-03 01:00:00,64.95,60.8,0.0,0.0
2002-07-03 02:00:00,64.95,46.0,0.0,0.0
2002-07-03 03:00:00,64.95,33.3,0.0,0.0
2002-07-03 04:00:00,64.96,46.0,0.0,0.0
2002-07-03 05:00:00,64.95,44.7,0.0,0.0
2002-07-03 06:00:00,64.95,28.8,0.0,0.0
2002-07-03 07:00:00,64.96,41.4,0.0,0.0
2002-07-03 08:00:00,64.96,32.9,0.0,0.0
2002-07-03 09:00:00,64.96,32.9,0.0,0.0
2002-07-03 10:00:00,64.96,34.3,1.3,0.0
2002-07-03 11:00:00,64.94,34.5,229.7,0.0
2002-07-03 12:00:00,64.92,36.1,243.3,0.0
2002-07-03 13:00:00,64.92,37.6,15.5,0.0
2002-07-03 14:00:00,64.89,25.0,241.9,0.0
2002-07-03 15:00:00,64.86,25.0,246.6,0.0
2002-07-03 16:00:00,64.86,49.5,244.8,0.0
2002-07-03 17:00:00,64.86,53.1,150.2,0.0
2002-07-03 18:00:00,64.84,51.8,0.0,0.0
2002-07-03 19:00:00,64.83,50.6,0.0,0.0
2002-07-03 20:00:00,64.83,50.6,1.9,0.0
2002-07-03 21:00:00,64.83,84.1,223.7,0.0
2002-07-03 22:00:00,64.81,81.3,0.0,0.0
2002-07-03 23:00:00,64.81,79.8,0.0,0.0
2002-07-04 01:00:00,64.82,93.6,0.0,0.0
2002-07-04 02:00:00,64.82,69.1,0.0,0.0
2002-07-04 03:00:00,64.82,54.1,0.0,0.0
2002-07-04 04:00:00,64.82,55.4,0.0,0.0
2002-07-04 05:00:00,64.82,56.6,0.0,0.0
2002-07-04 06:00:00,64.82,56.4,0.0,0.0
2002-07-04 07:00:00,64.82,22.7,0.0,0.0
2002-07-04 08:00:00,64.82,24.0,0.0,0.0
2002-07-04 09:00:00,64.82,24.0,0.0,0.0
2002-07-04 10:00:00,64.81,31.9,191.9,0.0
2002-07-04 11:00:00,64.78,19.3,254.8,0.0
2002-07-04 12:00:00,64.78,43.0,237.6,0.0
2002-07-04 13:00:00,64.76,41.8,0.0,0.0
2002-07-04 14:00:00,64.74,40.5,189.2,0.0
2002-07-04 15:00:00,64.72,43.5,255.5,0.2
2002-07-04 16:00:00,64.71,57.7,254.6,0.0
2002-07-04 17:00:00,64.7,69.3,229.4,0.0
2002-07-04 18:00:00,64.67,68.1,0.0,0.0
2002-07-04 19:00:00,64.67,102.6,0.0,0.0
2002-07-04 20:00:00,64.68,71.5,0.0,0.0
2002-07-04 21:00:00,64.69,84.5,5.6,0.0
2002-07-04 22:00:00,64.68,59.5,0.0,0.0
2002-07-04 23:00:00,64.68,60.8,0.0,0.0
2002-07-05 01:00:00,64.69,70.4,0.0,0.0
2002-07-05 02:00:00,64.69,56.2,0.0,0.0
2002-07-05 03:00:00,64.69,44.5,0.0,0.1
2002-07-05 04:00:00,64.69,45.8,0.0,0.4
2002-07-05 05:00:00,64.69,45.8,0.0,0.5
2002-07-05 06:00:00,64.69,34.5,0.0,0.5
2002-07-05 07:00:00,64.69,22.7,0.0,0.7
2002-07-05 08:00:00,64.69,23.9,0.0,1.8
2002-07-05 09:00:00,64.69,23.9,0.0,1.0
2002-07-05 10:00:00,64.69,12.6,0.0,1.2
2002-07-05 11:00:00,64.68,20.9,195.1,2.9
2002-07-05 12:00:00,64.66,22.5,241.1,2.3
2002-07-05 13:00:00,64.66,22.8,3.7,1.5
2002-07-05 14:00:00,64.64,21.6,95.0,1.3
2002-07-05 15:00:00,64.61,20.3,240.1,1.9
2002-07-05 16:00:00,64.62,55.5,239.6,4.4
2002-07-05 17:00:00,64.61,68.4,241.2,6.2
2002-07-05 18:00:00,64.59,67.1,169.8,9.6
2002-07-05 19:00:00,64.6,78.4,0.0,10.3
2002-07-05 20:00:00,64.62,101.1,2.0,8.4
2002-07-05 21:00:00,64.6,91.6,189.5,6.8
2002-07-05 22:00:00,64.59,88.7,0.0,2.3
2002-07-05 23:00:00,64.61,110.8,0.0,1.0
2002-07-06 01:00:00,64.6,112.1,0.0,0.4
2002-07-06 02:00:00,64.62,99.4,0.0,0.2
2002-07-06 03:00:00,64.62,86.5,0.0,0.3
2002-07-06 04:00:00,64.61,86.5,0.0,0.1
2002-07-06 05:00:00,64.63,97.8,0.0,0.2
2002-07-06 06:00:00,64.64,86.3,0.0,0.2
2002-07-06 07:00:00,64.64,87.6,0.0,0.2
2002-07-06 08:00:00,64.64,88.8,0.0,0.4
2002-07-06 09:00:00,64.64,66.7,3.0,0.6
2002-07-06 10:00:00,64.67,124.9,244.3,1.0
2002-07-06 11:00:00,64.73,195.4,15.9,1.3
2002-07-06 12:00:00,64.75,195.5,0.0,0.5
2002-07-06 13:00:00,64.76,206.9,1.4,0.1
2002-07-06 14:00:00,64.78,255.5,247.2,0.2
2002-07-06 15:00:00,64.81,292.4,253.5,0.0
2002-07-06 16:00:00,64.83,329.2,254.3,0.0
2002-07-06 17:00:00,64.84,365.6,251.0,0.1
2002-07-06 18:00:00,64.89,432.9,105.4,0.2
2002-07-06 19:00:00,64.93,478.1,0.0,0.1
2002-07-06 20:00:00,64.96,465.4,0.0,0.1
